village_code,object_id,block_code,block_name,net_sown_area_in_hac,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
420231,21-393-03294,3294,PUINTALA,301.78,445,4,4,445.0,445
420256,21-393-03294,3294,PUINTALA,80.0,204,3,2,25.0,56
420261,21-393-03285,3294,PUINTALA,115.0,235,3,2,198.0,56
420252,21-393-03294,3294,PUINTALA,24.0,1125,4,3,56.0,58
420257,21-393-03285,3294,PUINTALA,112.0,223,3,2,0.0,25
420215,21-393-03285,3294,PUINTALA,35.0,53,3,2,0.0,5
420260,21-393-03285,3294,PUINTALA,51.0,142,3,2,0.0,12
420217,21-393-03285,3294,PUINTALA,105.0,211,3,2,50.0,50
380263,21-370-03321,3321,SOHELLA,119.5,259,4,2,1.0,19
380245,21-370-03321,3321,SOHELLA,162.68,167,4,2,1.0,11
395476,21-378-03326,3326,CHANDABALI,53.0,2,2,4,0.0,0
395471,21-378-03326,3326,CHANDABALI,35.0,1,2,4,0.0,1
395446,21-378-03326,3326,CHANDABALI,105.36,95,2,4,0.0,45
395477,21-378-03326,3326,CHANDABALI,95.36,110,3,4,0.0,20
395480,21-378-03326,3326,CHANDABALI,250.0,320,2,2,0.0,200
395506,21-378-03326,3326,CHANDABALI,76.2,57,2,2,0.0,25
395479,21-378-03326,3326,CHANDABALI,40.0,23,2,2,0.0,10
395481,21-378-03326,3326,CHANDABALI,258.5,225,2,2,0.0,10
385734,21-375-03453,3454,SAHARAPADA,58.83,68,4,2,0.0,68
385733,21-375-03453,3454,SAHARAPADA,403.74,365,4,2,0.0,360
385732,21-375-03453,3454,SAHARAPADA,283.45,78,4,2,0.0,68
385729,21-375-03453,3454,SAHARAPADA,282.2,150,4,4,0.0,140
385684,21-375-03453,3454,SAHARAPADA,100.0,73,4,2,0.0,70
385824,21-375-03454,3454,SAHARAPADA,260.0,152,3,2,60.0,80
385852,21-375-03454,3454,SAHARAPADA,47.8,84,3,2,30.0,80
385840,21-375-03454,3454,SAHARAPADA,260.0,100,2,2,0.0,20
385838,21-375-03454,3454,SAHARAPADA,280.0,148,3,2,0.0,46
385853,21-375-03454,3454,SAHARAPADA,180.0,316,3,2,280.0,60
385839,21-375-03454,3454,SAHARAPADA,241.0,179,3,2,80.0,90
385797,21-376-03506,3454,SAHARAPADA,190.0,116,2,4,0.0,33
385800,21-376-03506,3454,SAHARAPADA,200.0,272,3,4,0.0,72
385789,21-375-03454,3454,SAHARAPADA,200.0,437,3,4,400.0,38
385810,21-375-03454,3454,SAHARAPADA,19.51,101,2,4,0.0,21
385811,21-375-03454,3454,SAHARAPADA,178.49,69,2,4,0.0,12
385826,21-375-03454,3454,SAHARAPADA,101.55,104,1,4,0.0,50
385799,21-375-03454,3454,SAHARAPADA,114.18,151,3,4,85.0,24
385788,21-375-03454,3454,SAHARAPADA,400.0,383,2,4,383.0,6
385856,21-375-03454,3454,SAHARAPADA,180.0,88,3,4,0.0,26
385926,21-375-03454,3454,SAHARAPADA,0.0,1,5,4,0.0,1
385875,21-375-03454,3454,SAHARAPADA,670.0,74,3,2,0.0,8
385854,21-375-03454,3454,SAHARAPADA,11.2,54,3,4,0.0,38
385855,21-375-03454,3454,SAHARAPADA,78.0,53,3,4,0.0,18
385876,21-375-03454,3454,SAHARAPADA,185.0,116,3,2,116.0,5
385874,21-375-03454,3454,SAHARAPADA,8.5,51,3,2,50.0,51
385858,21-375-03454,3454,SAHARAPADA,24.8,265,3,2,52.0,76
385804,21-375-03454,3454,SAHARAPADA,0.32,10,3,2,0.0,2
385781,21-375-03454,3454,SAHARAPADA,0.115,199,3,2,185.0,1
424646,21-396-03554,3554,MUNIGUDA,7.0,45,5,4,0.0,40
395484,21-378-03326,3326,CHANDABALI,200.0,150,2,2,0.0,100
395508,21-378-03326,3326,CHANDABALI,45.0,228,2,2,0.0,100
395507,21-378-03326,3326,CHANDABALI,100.0,324,2,2,0.0,199
395483,21-378-03326,3326,CHANDABALI,90.0,77,2,2,0.0,50
395482,21-378-03326,3326,CHANDABALI,200.0,300,2,2,0.0,200
395505,21-378-03326,3326,CHANDABALI,30.0,120,2,2,0.0,10
395515,21-378-03326,3326,CHANDABALI,300.0,350,2,2,0.0,20
395504,21-378-03326,3326,CHANDABALI,40.0,22,2,2,0.0,1
395526,21-378-03326,3326,CHANDABALI,209.59,293,2,2,150.0,15
395528,21-378-03326,3326,CHANDABALI,30.0,127,3,2,100.0,5
397866,21-380-03389,3389,JAGATSINGHPUR,40.0,61,4,3,0.0,12
397912,21-380-03389,3389,JAGATSINGHPUR,161.9,282,4,3,0.0,0
385782,21-375-03454,3454,SAHARAPADA,0.2,94,1,4,0.0,5
385783,21-375-03454,3454,SAHARAPADA,1250.0,1118,2,2,0.0,3
427963,21-397-03517,3517,NABARANGPUR,385.0,515,2,2,113.0,27
427437,21-397-03513,3513,CHANDAHANDI,41.02,76,3,2,0.0,6
427460,21-397-03513,3513,CHANDAHANDI,45.0,44,4,2,6.0,12
395531,21-378-03326,3326,CHANDABALI,35.0,60,2,2,10.0,60
395529,21-378-03326,3326,CHANDABALI,130.0,300,3,2,50.0,4
395527,21-378-03326,3326,CHANDABALI,192.04,300,2,3,175.0,15
395530,21-378-03326,3326,CHANDABALI,136.0,160,2,2,0.0,15
395353,21-378-03326,3326,CHANDABALI,65.0,118,4,2,50.0,115
395354,21-378-03326,3326,CHANDABALI,65.2,262,4,2,0.0,25
395355,21-378-03326,3326,CHANDABALI,79.95,187,4,2,150.0,10
395358,21-378-03326,3326,CHANDABALI,60.2,130,4,2,5.0,5
395359,21-378-03326,3326,CHANDABALI,34.0,71,4,2,25.0,12
397882,21-380-03389,3389,JAGATSINGHPUR,185.0,118,4,2,12.0,2
427967,21-397-03517,3517,NABARANGPUR,519.0,748,3,2,142.0,419
424740,21-396-03554,3554,MUNIGUDA,3.0,7,5,4,0.0,2
424736,21-396-03554,3554,MUNIGUDA,18.0,35,3,4,0.0,20
380594,21-370-03313,3312,BARGARH,410.0,592,3,3,75.0,512
388062,,3493,BISOI,12.8,236,3,4,0.0,1
380595,21-370-03313,3312,BARGARH,250.0,160,4,2,62.0,95
394618,21-378-03324,3324,BHANDARIPOKHARI,2.0,1,5,4,0.0,1
427956,21-398-03468,3517,NABARANGPUR,197.0,156,3,4,0.0,7
427970,21-398-03468,3517,NABARANGPUR,50.0,118,4,4,0.0,1
427978,21-398-03468,3517,NABARANGPUR,25.0,297,4,4,0.0,1
427968,21-398-03468,3517,NABARANGPUR,130.0,299,4,4,0.0,1
427969,21-397-03517,3517,NABARANGPUR,36.47,446,4,4,0.0,1
383831,21-374-03587,3587,SUBDEGA,111.0,656,4,4,0.0,0
424701,21-396-03554,3554,MUNIGUDA,1.0,2,5,4,0.0,1
427819,21-397-03516,3516,KOSAGUMUDA,117.69,127,3,4,0.0,118
427817,21-397-03517,3516,KOSAGUMUDA,101.21,228,3,4,0.0,200
427818,21-397-03517,3516,KOSAGUMUDA,194.0,341,3,4,36.0,262
424692,21-396-03554,3554,MUNIGUDA,3.0,5,5,4,0.0,2
398376,21-380-03386,3386,BALIKUDA,14.2,70,4,2,0.0,3
398346,21-380-03386,3386,BALIKUDA,70.29,127,4,2,0.0,2
398348,21-380-03386,3386,BALIKUDA,75.33,179,4,2,0.0,6
398349,21-380-03386,3386,BALIKUDA,62.31,158,4,2,0.0,1
398169,21-380-03386,3386,BALIKUDA,9.0,132,4,2,0.0,2
398344,21-380-03386,3386,BALIKUDA,2.47,58,4,2,0.0,6
398286,21-380-03386,3386,BALIKUDA,200.0,450,2,2,200.0,8
398229,21-380-03386,3386,BALIKUDA,150.0,51,3,2,20.0,40
398263,21-380-03386,3386,BALIKUDA,2000.0,70,2,2,67.0,55
398265,21-380-03386,3386,BALIKUDA,50.0,90,2,2,45.0,2
406507,21-385-03528,3528,NUAGAON,2.47,46,4,4,0.0,6
405804,21-385-03524,3524,DASAPALLA,2.0,6,5,4,0.0,1
424747,21-396-03554,3554,MUNIGUDA,5.0,125,5,4,0.0,75
389252,21-376-03500,3500,KULIANA,55.0,101,3,2,0.0,85
424858,21-396-03554,3554,MUNIGUDA,1.0,2,5,4,0.0,1
389848,21-376-03509,3509,SULIAPADA,45.0,369,4,2,0.0,0
424745,21-396-03554,3554,MUNIGUDA,5.0,12,4,4,0.0,2
398266,21-380-03386,3386,BALIKUDA,130.0,120,3,2,118.0,12
398287,21-380-03386,3386,BALIKUDA,75.0,60,2,2,56.0,55
398262,21-380-03386,3386,BALIKUDA,150.0,82,2,2,52.0,2
398260,21-380-03386,3386,BALIKUDA,150.0,50,2,2,36.0,46
398308,21-380-03386,3386,BALIKUDA,105.0,220,3,2,0.0,0
398275,21-380-03386,3386,BALIKUDA,77.69,82,3,2,0.0,0
398309,21-380-03386,3386,BALIKUDA,29.11,238,3,2,50.0,0
380054,21-370-03319,3319,PADAMPUR,50.0,88,3,4,0.0,25
424698,21-396-03554,3554,MUNIGUDA,5.0,15,4,4,0.0,5
380028,21-370-03319,3319,PADAMPUR,110.0,150,3,4,0.0,25
424693,21-396-03554,3554,MUNIGUDA,3.0,5,5,4,0.0,2
380203,21-370-03319,3319,PADAMPUR,300.0,133,4,2,20.0,10
393859,21-377-03299,3298,BAHANAGA,75.0,140,4,2,0.0,32
380030,21-370-03319,3319,PADAMPUR,408.0,626,4,3,0.0,126
424731,21-396-03554,3554,MUNIGUDA,8.0,30,5,4,0.0,15
424687,21-396-03554,3554,MUNIGUDA,18.0,105,3,4,0.0,79
424554,21-396-03554,3554,MUNIGUDA,25.0,21,3,4,0.0,6
424555,21-396-03554,3554,MUNIGUDA,0.0,8,5,4,0.0,1
424709,21-396-03554,3554,MUNIGUDA,0.0,3,5,4,0.0,3
424610,21-396-03554,3554,MUNIGUDA,0.5,4,4,4,0.0,1
424664,21-396-03554,3554,MUNIGUDA,40.0,96,3,4,0.0,68
424637,21-396-03554,3554,MUNIGUDA,21.0,18,3,4,0.0,10
424628,21-395-03418,3554,MUNIGUDA,10.0,42,3,4,0.0,25
388026,21-376-03493,3493,BISOI,12.8,239,4,4,0.0,3
424793,21-396-03547,3554,MUNIGUDA,0.0,8,3,4,0.0,1
424679,21-396-03554,3554,MUNIGUDA,5.0,10,5,4,0.0,2
380563,21-370-03315,3315,BHEDEN,690.0,685,3,2,210.0,12
380024,21-370-03319,3319,PADAMPUR,275.0,201,4,3,2.0,64
380056,21-370-03319,3319,PADAMPUR,108.0,75,4,4,2.0,15
380023,21-370-03319,3319,PADAMPUR,200.0,146,3,3,2.0,25
380057,21-370-03319,3319,PADAMPUR,400.0,303,4,4,0.0,46
380016,21-370-03319,3319,PADAMPUR,250.0,152,4,3,2.0,22
380022,21-370-03319,3319,PADAMPUR,70.0,31,3,4,0.0,5
397636,21-380-03393,3393,TIRTOL,16.0,117,3,2,0.0,6
383869,21-374-03588,3587,SUBDEGA,90.0,92,4,4,22.0,0
424885,21-396-03547,3554,MUNIGUDA,5.49,126,4,4,0.0,5
394486,21-378-03326,3324,BHANDARIPOKHARI,25.3,172,3,2,0.0,12
424694,21-396-03554,3554,MUNIGUDA,20.0,45,5,4,0.0,35
397642,21-380-03389,3393,TIRTOL,20.0,100,3,2,0.0,10
397681,21-380-03389,3393,TIRTOL,40.0,168,3,2,0.0,40
397649,21-380-03389,3393,TIRTOL,33.0,64,3,2,0.0,10
397641,21-380-03393,3393,TIRTOL,16.0,75,3,2,0.0,3
397672,21-380-03389,3393,TIRTOL,34.0,68,3,2,0.0,15
397640,21-380-03389,3393,TIRTOL,80.0,257,3,2,0.0,40
397648,21-380-03389,3393,TIRTOL,30.0,68,3,2,0.0,10
397496,21-380-03393,3393,TIRTOL,2.47,385,4,3,0.0,52
424807,21-396-03554,3554,MUNIGUDA,5.0,22,4,4,0.0,5
384605,21-374-03583,3583,LATHIKATA,58.0,450,2,3,5.0,4
424797,21-396-03547,3554,MUNIGUDA,15.0,8,3,4,0.0,6
424684,21-396-03554,3554,MUNIGUDA,3.0,7,5,4,0.0,1
394575,21-378-03326,3324,BHANDARIPOKHARI,40.0,75,3,2,0.0,20
419711,,3571,TARBHA,120.0,90,4,4,0.0,14
397710,21-380-03393,3393,TIRTOL,40.0,43,4,2,0.0,35
397703,,3393,TIRTOL,50.0,74,3,3,0.0,50
397701,,3393,TIRTOL,11.0,82,3,2,0.0,40
397744,,3393,TIRTOL,20.0,100,1,3,0.0,60
397742,,3393,TIRTOL,20.0,104,4,3,0.0,102
397747,,3393,TIRTOL,50.0,74,3,3,0.0,70
397749,,3393,TIRTOL,50.0,84,3,3,0.0,80
397711,,3393,TIRTOL,60.0,87,4,3,0.0,40
397748,,3393,TIRTOL,30.0,107,4,3,0.0,90
397598,21-380-03393,3393,TIRTOL,20.45,77,2,2,15.0,1
389799,21-376-03509,3509,SULIAPADA,77.0,81,4,2,36.0,0
424691,21-396-03554,3554,MUNIGUDA,3.0,5,5,4,0.0,1
397674,21-380-03393,3393,TIRTOL,50.74,169,2,3,0.0,54
397686,21-380-03393,3393,TIRTOL,31.99,46,4,2,0.0,35
397691,21-380-03393,3393,TIRTOL,40.74,105,2,2,5.0,1
397669,21-380-03393,3393,TIRTOL,14.69,86,1,2,0.0,40
397670,21-380-03393,3393,TIRTOL,43.45,19,3,2,0.0,13
397683,21-380-03393,3393,TIRTOL,35.01,69,1,2,0.0,10
397660,21-380-03393,3393,TIRTOL,23.84,61,4,2,0.0,40
397678,21-380-03393,3393,TIRTOL,136.45,215,3,2,3.0,200
397723,21-380-03393,3393,TIRTOL,29.54,45,3,2,12.0,0
397685,21-380-03393,3393,TIRTOL,66.23,80,3,2,0.0,10
397619,21-380-03393,3393,TIRTOL,29.18,89,3,4,0.0,30
397679,21-380-03393,3393,TIRTOL,51.1,47,3,2,0.0,20
397661,21-380-03393,3393,TIRTOL,13.05,33,1,2,4.0,33
397668,21-380-03393,3393,TIRTOL,53.72,76,4,2,0.0,70
397659,21-380-03393,3393,TIRTOL,50.5,33,4,2,0.0,33
397662,21-380-03393,3393,TIRTOL,21.03,110,3,2,20.0,100
397673,21-380-03393,3393,TIRTOL,88.58,212,4,2,0.0,100
397684,21-380-03393,3393,TIRTOL,66.18,183,3,2,0.0,170
424697,21-396-03554,3554,MUNIGUDA,3.0,15,5,4,0.0,2
397680,21-380-03393,3393,TIRTOL,49.31,87,3,2,0.0,50
397515,21-380-03389,3393,TIRTOL,12.0,112,3,2,100.0,110
397513,21-380-03389,3393,TIRTOL,55.0,393,3,2,250.0,315
397520,21-380-03389,3393,TIRTOL,40.0,262,3,2,260.0,262
397696,21-380-03393,3393,TIRTOL,73.29,106,3,2,0.0,54
397675,21-380-03393,3393,TIRTOL,76.49,119,3,2,46.0,119
397519,21-380-03389,3393,TIRTOL,45.0,117,3,2,95.0,70
397504,21-380-03389,3393,TIRTOL,35.12,228,3,2,0.0,122
397505,21-380-03389,3393,TIRTOL,25.36,101,3,2,0.0,95
397517,21-380-03389,3393,TIRTOL,110.0,267,3,2,267.0,85
397699,21-380-03393,3393,TIRTOL,91.79,195,3,2,195.0,195
397695,21-380-03393,3393,TIRTOL,89.87,267,3,2,0.0,198
397764,21-380-03393,3393,TIRTOL,45.25,134,3,2,0.0,89
397688,21-380-03393,3393,TIRTOL,140.0,65,3,2,0.0,48
397677,21-380-03392,3393,TIRTOL,54.31,75,3,2,0.0,15
397689,21-380-03393,3393,TIRTOL,65.64,99,4,2,0.0,14
397697,21-380-03393,3393,TIRTOL,155.27,72,4,2,0.0,50
397682,21-380-03393,3393,TIRTOL,213.0,252,3,2,29.0,67
397568,21-380-03393,3393,TIRTOL,54.0,48,3,2,10.0,0
397567,21-380-03393,3393,TIRTOL,86.7,58,3,2,58.0,0
397559,21-380-03393,3393,TIRTOL,119.0,221,4,2,221.0,8
397560,21-380-03393,3393,TIRTOL,155.0,155,3,2,100.0,0
397626,21-380-03393,3393,TIRTOL,18.17,253,3,2,0.0,210
397610,21-380-03393,3393,TIRTOL,120.14,283,3,2,0.0,65
424729,21-396-03554,3554,MUNIGUDA,7.0,17,4,4,0.0,7
424751,21-396-03554,3554,MUNIGUDA,500.0,300,4,3,100.0,25
424680,21-396-03554,3554,MUNIGUDA,8.0,12,5,4,0.0,7
424741,21-396-03554,3554,MUNIGUDA,5.0,3,5,4,0.0,1
424688,21-396-03554,3554,MUNIGUDA,3.0,2,5,4,0.0,1
424690,21-396-03554,3554,MUNIGUDA,3.0,5,5,4,0.0,1
424682,21-396-03554,3554,MUNIGUDA,1.0,12,4,4,0.0,12
424743,21-396-03554,3554,MUNIGUDA,3.0,15,4,4,0.0,1
424808,21-396-03548,3554,MUNIGUDA,20.0,31,3,2,0.0,1
424800,21-396-03548,3554,MUNIGUDA,5.0,38,3,4,0.0,1
424851,21-396-03548,3554,MUNIGUDA,15.0,25,3,4,0.0,3
424801,21-396-03548,3554,MUNIGUDA,10.0,12,3,4,0.0,1
424850,21-396-03548,3554,MUNIGUDA,20.0,10,3,1,0.0,10
424845,21-396-03548,3554,MUNIGUDA,10.0,20,3,4,0.0,1
424849,21-396-03548,3554,MUNIGUDA,10.0,23,3,1,1.0,5
424844,21-396-03548,3554,MUNIGUDA,10.0,158,3,3,0.0,1
424848,21-396-03548,3554,MUNIGUDA,20.0,27,2,1,1.0,2
424839,21-396-03548,3554,MUNIGUDA,5.0,70,3,3,0.0,1
424847,21-396-03548,3554,MUNIGUDA,5.0,37,3,2,0.0,1
424842,21-396-03548,3554,MUNIGUDA,10.0,58,2,3,0.0,5
424843,21-396-03548,3554,MUNIGUDA,10.0,105,3,3,0.0,1
424846,21-396-03547,3554,MUNIGUDA,10.0,123,3,3,0.0,2
424764,21-396-03548,3554,MUNIGUDA,20.0,37,3,2,5.0,30
424884,21-396-03554,3554,MUNIGUDA,50.0,125,3,4,0.0,7
424794,21-396-03554,3554,MUNIGUDA,2.47,71,3,4,0.0,10
424666,21-396-03548,3554,MUNIGUDA,0.0,243,3,2,5.0,100
424708,21-396-03547,3554,MUNIGUDA,25.0,159,3,2,0.0,1
424706,21-396-03548,3554,MUNIGUDA,25.0,90,2,2,0.0,1
424712,21-396-03548,3554,MUNIGUDA,25.0,29,3,2,0.0,1
424766,21-396-03548,3554,MUNIGUDA,10.0,21,3,2,0.0,1
424707,21-396-03548,3554,MUNIGUDA,25.0,102,2,2,0.0,50
427324,21-397-03522,3522,UMERKOTE,428.09,645,3,2,45.0,10
427323,21-397-03522,3522,UMERKOTE,144.9,151,3,2,0.0,5
397631,21-380-03393,3393,TIRTOL,400.0,672,3,2,0.0,23
397644,21-380-03393,3393,TIRTOL,10.0,17,3,2,0.0,2
397630,21-380-03393,3393,TIRTOL,50.0,73,3,4,0.0,5
397632,21-380-03393,3393,TIRTOL,95.0,199,3,2,0.0,2
397643,21-380-03393,3393,TIRTOL,300.0,309,3,2,0.0,5
427960,,3517,NABARANGPUR,52.0,40,3,2,0.0,0
427964,,3517,NABARANGPUR,218.0,444,4,3,2.0,0
427961,,3517,NABARANGPUR,413.0,319,4,2,19.0,10
427773,21-397-03517,3517,NABARANGPUR,250.0,250,3,2,10.0,20
419709,,3571,TARBHA,20.0,62,2,2,0.0,12
393705,21-377-03309,3309,SORO,12.0,32,4,2,25.0,4
380001,21-370-03319,3319,PADAMPUR,184.0,497,4,2,0.0,12
424887,21-396-03547,3554,MUNIGUDA,2.0,160,3,3,0.0,1
424889,21-396-03547,3554,MUNIGUDA,147.0,108,3,4,0.0,1
424888,21-396-03548,3554,MUNIGUDA,16.0,12,1,4,0.0,8
425055,21-396-03554,3554,MUNIGUDA,0.0,310,3,3,2.0,1
424912,21-396-03547,3554,MUNIGUDA,40.0,78,3,4,0.0,5
394481,21-378-03326,3324,BHANDARIPOKHARI,131.68,303,3,2,0.0,2
409072,21-387-03543,3543,NIMAPADA,25.0,340,4,2,66.0,2
409074,21-387-03543,3543,NIMAPADA,80.0,290,4,2,56.0,4
398264,21-380-03386,3386,BALIKUDA,1.4,13,4,2,13.0,11
398281,21-380-03386,3386,BALIKUDA,1.3,75,4,2,0.0,5
398269,21-380-03386,3386,BALIKUDA,1.2,221,4,2,0.0,11
398228,21-380-03386,3386,BALIKUDA,1.85,76,4,2,0.0,12
398218,21-380-03386,3386,BALIKUDA,2.47,112,4,2,0.0,7
398271,21-380-03386,3386,BALIKUDA,1.6,117,4,2,58.0,9
398219,21-380-03386,3386,BALIKUDA,1.3,78,4,2,78.0,31
398393,21-380-03386,3386,BALIKUDA,4.63,165,4,2,165.0,42
398224,21-380-03386,3386,BALIKUDA,1.36,17,4,2,0.0,3
424796,21-396-03547,3554,MUNIGUDA,2.47,40,3,4,0.0,5
424798,21-396-03547,3554,MUNIGUDA,1.0,1,3,4,0.0,1
424910,21-396-03547,3554,MUNIGUDA,1.0,89,3,3,0.0,1
425020,21-396-03547,3554,MUNIGUDA,5.0,30,3,4,0.0,2
424711,21-396-03548,3554,MUNIGUDA,40.0,84,3,2,0.0,0
424765,21-396-03548,3554,MUNIGUDA,40.0,84,3,2,0.0,0
424834,21-396-03554,3554,MUNIGUDA,0.0,1,5,4,1.0,1
424767,21-396-03548,3554,MUNIGUDA,18.0,22,3,2,0.0,1
430642,21-399-03483,3483,CHITRAKONDA,5.5,25,3,4,0.0,1
408909,21-387-03543,3543,NIMAPADA,10.0,1,4,4,0.0,1
408897,21-387-03543,3543,NIMAPADA,1.0,400,4,2,100.0,25
404639,21-384-03281,3281,KISHORENAGAR,0.0,16,5,4,0.0,12
404622,21-384-03281,3281,KISHORENAGAR,107.88,37,3,4,0.0,0
404711,21-384-03281,3281,KISHORENAGAR,12.12,49,4,2,12.0,2
398382,21-380-03386,3386,BALIKUDA,2.47,196,3,3,0.0,25
398429,21-380-03386,3386,BALIKUDA,0.0,10,4,2,0.0,10
430646,21-399-03483,3483,CHITRAKONDA,0.0,45,5,4,0.0,1
404634,21-384-03281,3281,KISHORENAGAR,40.08,29,3,4,0.0,0
398216,21-380-03386,3386,BALIKUDA,1.3,1,4,2,1.0,1
398221,21-380-03386,3386,BALIKUDA,2.4,78,3,2,78.0,5
398217,21-380-03386,3386,BALIKUDA,2.3,103,4,3,103.0,86
398227,21-380-03386,3386,BALIKUDA,1.9,211,4,2,211.0,10
398225,21-380-03386,3386,BALIKUDA,2.4,112,4,2,112.0,108
398200,21-380-03386,3386,BALIKUDA,4.0,70,4,2,0.0,3
398245,21-380-03386,3386,BALIKUDA,3.0,229,4,4,0.0,3
398235,21-380-03386,3386,BALIKUDA,8.0,284,4,2,0.0,2
398383,21-380-03386,3386,BALIKUDA,2.47,225,3,3,0.0,54
916428,21-380-03386,3386,BALIKUDA,2.47,1,5,4,0.0,1
398378,21-380-03386,3386,BALIKUDA,2.47,80,3,3,0.0,8
398421,21-380-03386,3386,BALIKUDA,2.47,1,5,4,0.0,1
398385,21-380-03386,3386,BALIKUDA,2.47,252,3,3,65.0,4
398386,21-380-03386,3386,BALIKUDA,2.47,70,3,3,35.0,0
398381,21-380-03386,3386,BALIKUDA,2.47,535,3,4,105.0,90
398428,21-380-03386,3386,BALIKUDA,0.0,10,4,2,0.0,10
398412,21-380-03386,3386,BALIKUDA,80.0,150,1,2,0.0,10
398430,21-380-03386,3386,BALIKUDA,0.0,583,3,2,0.0,20
430644,21-399-03483,3483,CHITRAKONDA,3.2,129,2,4,0.0,1
394485,21-378-03326,3324,BHANDARIPOKHARI,46.93,45,3,2,0.0,5
409107,21-381-03341,3543,NIMAPADA,28.11,75,3,2,0.0,3
397836,21-380-03386,3386,BALIKUDA,0.0,250,4,2,0.0,10
398432,21-380-03386,3386,BALIKUDA,0.0,55,1,2,10.0,10
393101,21-377-03305,3305,NILGIRI,6.0,32,4,2,0.0,6
398232,21-380-03386,3386,BALIKUDA,98.32,117,3,2,110.0,10
398201,21-380-03386,3386,BALIKUDA,85.34,105,3,2,95.0,5
398413,21-380-03386,3386,BALIKUDA,150.0,224,4,2,100.0,1
398426,21-380-03386,3386,BALIKUDA,400.0,475,4,4,0.0,300
398207,21-380-03386,3386,BALIKUDA,101.5,117,3,2,117.0,3
398234,21-380-03386,3386,BALIKUDA,105.75,120,3,2,63.0,6
397146,21-380-03390,3390,KUJANG,1.0,1,5,4,1.0,1
398203,21-380-03386,3386,BALIKUDA,3.0,1,5,4,1.0,1
398206,21-380-03386,3386,BALIKUDA,52.18,63,3,2,30.0,3
398204,21-380-03386,3386,BALIKUDA,625.36,770,3,2,650.0,10
397292,21-381-03337,3390,KUJANG,12.0,611,3,3,0.0,134
398202,21-380-03386,3386,BALIKUDA,185.46,172,3,2,160.0,3
398424,21-380-03386,3386,BALIKUDA,2.47,182,4,2,0.0,50
397166,21-381-03337,3390,KUJANG,10.0,593,3,3,0.0,134
398427,21-380-03386,3386,BALIKUDA,2.47,70,4,2,0.0,50
398425,21-380-03386,3386,BALIKUDA,2.47,139,4,2,0.0,5
408910,21-381-03341,3543,NIMAPADA,23.6,15,3,2,0.0,3
408928,21-387-03543,3543,NIMAPADA,7.0,722,2,4,0.0,1
408980,21-381-03341,3543,NIMAPADA,3.71,61,3,2,5.0,4
408927,21-387-03543,3543,NIMAPADA,1.0,209,2,4,0.0,1
394484,21-378-03324,3324,BHANDARIPOKHARI,360.0,360,3,2,0.0,130
398375,21-380-03386,3386,BALIKUDA,89.0,110,3,2,0.0,19
398372,21-380-03386,3386,BALIKUDA,40.5,90,3,2,0.0,35
398340,21-380-03386,3386,BALIKUDA,60.72,90,3,2,0.0,90
398388,21-380-03386,3386,BALIKUDA,18.0,3,3,2,0.0,3
398396,21-380-03386,3386,BALIKUDA,113.36,206,4,2,0.0,13
398373,21-380-03386,3386,BALIKUDA,102.0,122,3,2,0.0,68
398394,21-380-03386,3386,BALIKUDA,128.6,303,3,2,0.0,300
398389,21-380-03386,3386,BALIKUDA,28.26,82,3,2,0.0,7
398397,21-380-03386,3386,BALIKUDA,95.26,183,4,2,0.0,163
398365,21-380-03386,3386,BALIKUDA,40.0,65,2,2,0.0,32
398367,21-380-03386,3386,BALIKUDA,40.0,180,2,2,0.0,80
398363,21-380-03386,3386,BALIKUDA,36.0,105,4,3,1.0,25
398366,21-380-03386,3386,BALIKUDA,30.0,221,3,2,0.0,13
398374,21-380-03386,3386,BALIKUDA,40.0,250,3,3,0.0,56
398362,21-380-03386,3386,BALIKUDA,45.0,205,3,2,0.0,25
398370,21-380-03386,3386,BALIKUDA,40.0,153,2,2,0.0,42
398418,21-380-03386,3386,BALIKUDA,200.0,608,4,2,0.0,440
398419,21-387-03536,3386,BALIKUDA,240.0,24,2,4,0.0,17
393109,21-377-03305,3305,NILGIRI,4.01,20,4,2,0.0,1
408916,21-381-03341,3543,NIMAPADA,27.89,195,3,2,0.0,2
408990,21-387-03543,3543,NIMAPADA,152.0,468,4,2,21.0,300
408894,21-387-03543,3543,NIMAPADA,10.0,252,4,2,1.0,15
408906,21-386-03457,3543,NIMAPADA,15.0,408,4,4,0.0,1
404659,21-384-03281,3281,KISHORENAGAR,114.25,82,2,4,0.0,28
408893,21-387-03543,3543,NIMAPADA,10.0,164,4,2,1.0,162
408926,21-387-03543,3543,NIMAPADA,2.0,714,4,2,2.0,149
394828,21-378-03323,3323,BHADRAK,123.0,930,4,3,0.0,0
398420,21-380-03386,3386,BALIKUDA,243.0,1,5,4,0.0,1
398214,21-380-03386,3386,BALIKUDA,17.0,65,4,2,0.0,11
398222,21-380-03386,3386,BALIKUDA,28.3,90,4,2,0.0,21
398208,21-380-03386,3386,BALIKUDA,111.4,366,4,2,0.0,2
398212,21-380-03386,3386,BALIKUDA,62.2,263,3,2,0.0,32
398354,21-380-03386,3386,BALIKUDA,26.28,83,4,2,0.0,13
